Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
7676,0.346995623,0,0,0.187823319,0,0,0,0.06804616,0,0,0.397134899,0,18
7677,0.347030049,0,0,0.249336129,0,0,0,0.131236897,0.272396925,0,0,0,13
7678,0.347030049,0,0,0.249336129,0,0,0,0.131236897,0.272396925,0,0,0,13
7679,0.347030049,0,0,0.249336129,0,0,0,0.131236897,0.272396925,0,0,0,13
7680,0.347052777,0,0.196094204,0,0,0,0.011529696,0.349197837,0,0.015775126,0,0.08035036,8
7681,0.347451179,0.100938372,0,0.087750444,0,0.17372559,0,0,0.057316764,0,0.232817652,0,18
7682,0.347479217,0,0.361088764,0,0.038750335,0,0.046728345,0.032984714,0,0.172968624,0,0,15
7683,0.347519015,0,0,0.227453821,0,0.042194857,0,0.382832307,0,0,0,0,13
7684,0.347525128,0,0,0,0.077043429,0,0,0.552958468,0,0.022472976,0,0,6
7685,0.348046789,0,0,0,0.363606268,0.028360185,0,0.208563231,0,0.051423527,0,0,15
7686,0.348360963,0,0,0,0,0.506713675,0,0.017853124,0,0.127072238,0,0,15
7687,0.349014249,0,0,0.092914308,0,0.116338083,0,0.232676166,0.139371462,0,0.069685731,0,18
7688,0.34908239,0,0,0.092932448,0,0.046466224,0,0.232721593,0.162631784,0,0.11616556,0,18
7689,0.349358286,0,0.163154054,0,0.184787741,0,0,0.043052754,0,0.178563764,0,0.081083401,22
7690,0.349416968,0,0.121431444,0,0.166599652,0.099718536,0,0.151320198,0,0.111513202,0,0,15
7691,0.349745331,0,0,0.230616865,0,0,0.042444822,0.377192982,0,0,0,0,13
7692,0.350144718,0,0,0.02829233,0,0,0,0.333285094,0,0,0.288277858,0,13
7693,0.350144718,0,0,0.02829233,0,0,0,0.610130246,0,0,0.011432706,0,13
7694,0.350671675,0,0,0,0.138727956,0.019672757,0,0.026166677,0.23836506,0.109950977,0,0.116444897,22
7695,0.3511763,0,0.061864653,0,0.303282021,0.01681673,0,0.239093814,0,0.027766483,0,0,15
7696,0.351884817,0,0.02921466,0,0.345026178,0.026910995,0,0.197905759,0,0.049057592,0,0,15
7697,0.352468242,0,0.197941791,0,0.099935681,0.02765718,0,0.152516482,0,0.169480624,0,0,15
7698,0.352550707,0,0,0.279532883,0,0.132390904,0,0.235525507,0,0,0,0,20
7699,0.352776808,0,0,0,0,0.229828851,0,0,0.0827803,0,0.334614041,0,18
7700,0.352776808,0,0,0,0,0.229828851,0,0,0.0827803,0,0.334614041,0,18
7701,0.354053962,0,0.033275492,0,0.268755742,0.033615733,0,0.276683338,0,0,0.033615733,0,15
7702,0.354328191,0,0.020035702,0.234220553,0,0.030932779,0,0.148349452,0.147043935,0,0.065089388,0,4
7703,0.354621396,0,0.082996497,0,0,0.186742118,0,0,0.208569119,0,0.16707087,0,18
7704,0.354770318,0,0,0.2741407,0,0,0,0.120655316,0.250433665,0,0,0,13
7705,0.354770318,0,0,0.2741407,0,0,0,0.120655316,0.250433665,0,0,0,13
7706,0.355060365,0,0,0.274017467,0,0,0,0.120601079,0.250321089,0,0,0,13
7707,0.355119826,0,0,0,0.218910675,0,0,0,0,0.425969499,0,0,6
7708,0.355244553,0,0.061462992,0,0.301312942,0.016707546,0,0.23754148,0,0.027730486,0,0,15
7709,0.355347092,0,0.061480733,0,0.301111271,0.016712368,0,0.237610045,0,0.02773849,0,0,15
7710,0.355387338,0,0.023250098,0,0.171156115,0.02791978,0,0.305937869,0,0,0,0.116348801,1
7711,0.355388273,0,0,0.187004754,0,0,0,0.067749604,0,0,0.389857369,0,18
7712,0.355388273,0,0,0.187004754,0,0,0,0.067749604,0,0,0.389857369,0,18
7713,0.355396679,0,0.293127306,0,0.125922509,0,0,0.093634686,0,0,0,0.131918819,8
7714,0.355914356,0,0,0,0,0.230958231,0,0,0.083187083,0,0.32994033,0,18
7715,0.355914356,0,0,0,0,0.230958231,0,0,0.083187083,0,0.32994033,0,18
7716,0.355914356,0,0,0,0,0.230958231,0,0,0.083187083,0,0.32994033,0,18
7717,0.356001826,0,0,0.336832497,0,0,0,0.192149703,0.115015974,0,0,0,13
7718,0.356001826,0,0,0.336832497,0,0,0,0.192149703,0.115015974,0,0,0,13
7719,0.356001826,0,0,0.336832497,0,0,0,0.192149703,0.115015974,0,0,0,13
7720,0.356109101,0,0.067909825,0,0.083356527,0,0,0.096367938,0,0.124408572,0,0.271848038,22
7721,0.356221086,0,0.254443633,0,0.11614317,0,0.039688337,0.028974921,0,0.190163136,0,0.014365717,8
7722,0.356221086,0,0.254443633,0,0.11614317,0,0.039688337,0.028974921,0,0.190163136,0,0.014365717,8
7723,0.356221086,0,0.254443633,0,0.11614317,0,0.039688337,0.028974921,0,0.190163136,0,0.014365717,8
7724,0.357314149,0,0,0.095123901,0,0.095323741,0,0.238209432,0.142685851,0,0.071342926,0,18
7725,0.357314149,0,0,0.095123901,0,0.095323741,0,0.238209432,0.142685851,0,0.071342926,0,18
7726,0.357314149,0,0,0.095123901,0,0.095323741,0,0.238209432,0.142685851,0,0.071342926,0,18
7727,0.357762749,0,0.177894523,0,0.135488927,0.075987577,0,0.15223638,0,0.100629844,0,0,15
7728,0.359367188,0,0.008142276,0,0.270837797,0.089565031,0,0.263766874,0,0.008320834,0,0,15
7729,0.359953704,0,0,0.24849537,0,0.047569444,0,0.343981481,0,0,0,0,13
7730,0.359953704,0,0,0.24849537,0,0.047569444,0,0.343981481,0,0,0,0,13
7731,0.359953704,0,0,0.24849537,0,0.047569444,0,0.343981481,0,0,0,0,13
7732,0.360023329,0,0,0.22446259,0,0.019413431,0,0.376270622,0,0,0.019830028,0,13
7733,0.360030223,0,0.078579524,0,0.235738572,0.078579524,0,0.157159048,0,0.044956555,0,0.044956555,1
7734,0.360129957,0,0.039653449,0.224425192,0,0.019410197,0,0.336554482,0,0,0.019826724,0,13
7735,0.360766106,0,0,0.263958212,0,0.12501451,0,0.250261172,0,0,0,0,20
7736,0.361235675,0,0.05110684,0,0.090896149,0.015588298,0,0.120079721,0,0.108975728,0,0.252117588,22
7737,0.361431721,0,0.136428479,0,0.166126313,0.057191026,0,0.172351187,0,0.106471275,0,0,15
7738,0.361964286,0,0,0.085,0,0.148928571,0,0.212857143,0.1275,0,0.06375,0,18
7739,0.361964286,0,0,0.085,0,0.148928571,0,0.212857143,0.1275,0,0.06375,0,18
7740,0.362344583,0,0,0,0,0.637655417,0,0,0,0,0,0,6
7741,0.362904578,0,0,0,0.292134831,0,0,0.34496059,0,0,0,0,1
7742,0.363514634,0,0,0.268188484,0,0,0,0.119747497,0.248549385,0,0,0,13
7743,0.363514634,0,0,0.268188484,0,0,0,0.119747497,0.248549385,0,0,0,13
7744,0.363861739,0,0.060695865,0,0.297267261,0.016499017,0,0.234291739,0,0.027384379,0,0,15
7745,0.364016736,0,0.060626761,0,0.297213446,0.016480232,0,0.234309623,0,0.027353201,0,0,15
7746,0.364430081,0,0.02112778,0,0.124885437,0.075297863,0,0.295017124,0,0.043557957,0,0.075683759,1
7747,0.364616516,0,0.146165156,0,0.06309728,0,0.122028914,0.057338888,0,0.246753247,0,0,17
7748,0.365048544,0,0.099676375,0.130420712,0,0.151779935,0,0.04368932,0.15566343,0,0.053721683,0,18
7749,0.365248008,0,0.161900056,0.068750386,0,0.150534313,0.0145778,0.058867132,0.128296992,0,0.051825313,0,4
7750,0.366383802,0,0.107637338,0.263659372,0,0.187583743,0,0,0,0.074735745,0,0,20
7751,0.366476023,0,0,0.381874175,0,0,0,0,0.251649802,0,0,0,5
7752,0.366741321,0,0.166293393,0,0,0,0,0.333146697,0,0.133818589,0,0,8
7753,0.366762178,0,0.120428114,0,0.071970335,0.12034384,0,0.199056127,0,0,0.121439407,0,15
7754,0.366879256,0,0,0,0.396605772,0,0,0.170251865,0,0.066263107,0,0,1
7755,0.367321354,0,0.227329712,0,0,0,0,0,0,0.405348934,0,0,15
7756,0.367752841,0,0,0,0.277334197,0,0,0.202848511,0,0.058049202,0.09401525,0,15
7757,0.369363989,0,0.062108092,0,0.044789489,0.067482831,0,0.171394446,0,0.258584652,0.0262765,0,1
7758,0.369645473,0,0,0,0.386170524,0.009024319,0,0.211016701,0,0.024142983,0,0,15
7759,0.369803063,0,0.087162655,0,0.086797958,0,0,0.216994894,0,0.108315098,0,0.130926331,8
7760,0.369803063,0,0.087162655,0,0.086797958,0,0,0.216994894,0,0.108315098,0,0.130926331,8
7761,0.370076676,0,0,0,0,0.504227014,0,0,0,0.12569631,0,0,6
7762,0.370483731,0,0.020959478,0,0.111717346,0.301949564,0,0.073191829,0,0.12169805,0,0,15
7763,0.371871942,0,0,0.231371453,0,0.189151405,0,0.12833776,0,0,0.07926744,0,18
7764,0.372226787,0,0,0,0,0.374691865,0,0,0.253081348,0,0,0,18
7765,0.372497539,0,0,0,0,0.473318018,0,0,0,0.152018379,0,0.002166065,22
7766,0.372540325,0,0.030929549,0,0.365279087,0.008536112,0,0.199600909,0,0.023114018,0,0,15
7767,0.372544668,0,0.120852292,0,0.065031628,0,0.162801021,0.050826767,0,0.227943624,0,0,17
7768,0.372723863,0,0,0,0,0,0,0,0.627276137,0,0,0,9
7769,0.372956744,0,0.128655621,0,0.065161793,0,0.163126876,0.0509285,0,0.219170466,0,0,17
7770,0.373108083,0,0,0.264146204,0,0,0,0.117942599,0.244803115,0,0,0,13
7771,0.373108083,0,0,0.264146204,0,0,0,0.117942599,0.244803115,0,0,0,13
7772,0.373588779,0,0,0,0,0.225111187,0,0,0.081081081,0,0.320218953,0,18
7773,0.373588779,0,0,0,0,0.225111187,0,0,0.081081081,0,0.320218953,0,18
7774,0.373588779,0,0,0,0,0.225111187,0,0,0.081081081,0,0.320218953,0,18
7775,0.374213836,0,0,0,0.251572327,0,0,0,0,0.249475891,0,0.124737945,17
7776,0.374213836,0,0,0,0.249475891,0,0,0,0,0.376310273,0,0,17
7777,0.374410068,0,0,0,0.249606712,0,0,0,0,0.345044573,0,0.030938647,17
7778,0.374616564,0.050230061,0,0.156441718,0,0,0,0,0.171779141,0,0.246932515,0,9
7779,0.374903673,0,0,0,0,0.122399178,0,0.211533522,0.291163627,0,0,0,13
7780,0.374903673,0,0,0,0,0.122399178,0,0.211533522,0.291163627,0,0,0,13
7781,0.375,0,0.125,0,0.125,0,0,0.125,0,0.25,0,0,8
7782,0.375065755,0,0,0,0.187795897,0.187795897,0,0,0,0.249342451,0,0,15
7783,0.375065755,0,0,0,0.219358233,0.156233561,0,0,0,0.249342451,0,0,15
7784,0.375065755,0,0,0,0.187795897,0.187795897,0,0,0,0.249342451,0,0,15
7785,0.375065755,0,0,0,0.219358233,0.156233561,0,0,0,0.249342451,0,0,15
7786,0.375146694,0,0,0,0,0.374755509,0,0,0.250097796,0,0,0,18
7787,0.375236097,0,0,0.099895068,0,0.049947534,0,0.250157398,0.149842602,0,0.074921301,0,18
7788,0.375846501,0,0,0.559819413,0,0,0,0,0,0,0.064334086,0,18
7789,0.377754087,0,0.109452736,0,0,0.293887704,0,0,0.218905473,0,0,0,18
7790,0.377921154,0,0,0.222312538,0,0.060404389,0,0.339361918,0,0,0,0,13
7791,0.378026071,0.205152079,0,0,0,0.139975171,0,0,0,0.276846679,0,0,3
7792,0.378163959,0,0.034378542,0,0,0.457750913,0,0,0,0.029341393,0.100365193,0,15
7793,0.378637864,0,0,0,0,0.338133813,0,0,0,0.283228323,0,0,6
7794,0.379501385,0,0,0,0.07725454,0.228377962,0,0.07725454,0,0.237611573,0,0,1
7795,0.379501385,0,0,0,0.07725454,0.228377962,0,0.07725454,0,0.237611573,0,0,1
7796,0.379501385,0,0,0,0.07725454,0.228377962,0,0.07725454,0,0.237611573,0,0,1
7797,0.379501385,0,0,0,0.07725454,0.228377962,0,0.07725454,0,0.237611573,0,0,1
7798,0.37950938,0,0,0,0.275901876,0,0,0.137950938,0,0.206637807,0,0,8
7799,0.37950938,0,0,0,0.275901876,0,0,0.137950938,0,0.206637807,0,0,8
7800,0.379525912,0,0,0.197815478,0,0.005414827,0,0.417243783,0,0,0,0,13
7801,0.379693602,0,0,0.118834485,0,0.327726044,0,0,0.138239712,0,0.035506158,0,18
7802,0.379783234,0,0.068126521,0.04047777,0,0.213669542,0,0,0.188675072,0,0.109267861,0,18
7803,0.380789022,0.032099975,0,0.142367067,0,0,0,0,0.347953933,0,0.096790002,0,9
7804,0.381030485,0,0,0,0.348396584,0,0,0.244047282,0,0.026525649,0,0,15
7805,0.381124136,0,0.159302675,0,0.061917644,0,0.138262699,0.259392846,0,0,0,0,8
7806,0.3818395,0,0,0,0,0.057972903,0,0.249478895,0.061229807,0,0.249478895,0,18
7807,0.382231905,0,0.011280562,0,0,0.476736868,0,0.069377875,0,0.060372791,0,0,15
7808,0.382244931,0,0.042311991,0.288040875,0,0.026345202,0,0.116397892,0.0348076,0,0.109851509,0,18
7809,0.382795889,0,0,0.217576187,0,0.020641389,0,0.357902197,0,0,0.021084337,0,13
7810,0.382820126,0,0.066376786,0,0,0.36170024,0,0.06327092,0,0.125831928,0,0,6
7811,0.383661722,0,0.038963914,0,0.168696037,0,0,0.180429489,0,0,0,0.228248838,8
7812,0.383972541,0,0,0,0.215042531,0.124309805,0,0.19653783,0,0,0.080137293,0,6
7813,0.38448,0,0,0.12416,0,0.15184,0,0.33952,0,0,0,0,13
7814,0.384747032,0,0,0,0,0.358754947,0,0,0.256498021,0,0,0,18
7815,0.385045237,0,0,0,0,0.451170836,0,0,0,0.154071315,0,0.009712613,22
7816,0.385045237,0,0,0,0,0.451170836,0,0,0,0.154071315,0,0.009712613,22
7817,0.386570693,0,0.003929341,0,0.355483691,0.008275958,0,0.24163711,0,0,0.004103206,0,15
7818,0.387249357,0,0.009871465,0,0.248397601,0,0,0.262142245,0,0.084353042,0.00798629,0,15
7819,0.388092542,0,0.022132341,0,0.324607669,0.022132341,0,0.220902767,0,0.022132341,0,0,15
7820,0.388092542,0,0.022132341,0,0.324607669,0.022132341,0,0.220902767,0,0.022132341,0,0,15
7821,0.388679245,0,0.072641509,0,0,0.227830189,0,0,0.201179245,0,0.109669811,0,18
7822,0.388816645,0,0.048374512,0,0.092587776,0,0,0.124317295,0,0.294928479,0,0.050975293,22
7823,0.38915266,0,0.003742852,0,0.354808525,0,0,0.240131693,0,0,0.01216427,0,15
7824,0.389187946,0,0.187439614,0,0.034644582,0.05741891,0,0.331308949,0,0,0,0,1
7825,0.389733175,0,0,0,0.32176623,0,0,0.24308425,0,0.045416346,0,0,15
7826,0.389858107,0,0.071644569,0.049779018,0,0.161200279,0,0,0.18004187,0,0.147476157,0,18
7827,0.389948514,0,0.046278961,0.059384507,0,0.097355488,0,0.150889305,0.228879008,0,0.027264217,0,13
7828,0.389948514,0,0.046278961,0.059384507,0,0.097355488,0,0.150889305,0.228879008,0,0.027264217,0,13
7829,0.390009204,0,0.082252531,0,0.039076228,0.181574764,0,0.036565978,0,0.234875743,0,0.035645553,22
7830,0.390253336,0,0.167776335,0,0.128960964,0.072326436,0,0.144901511,0,0.095781418,0,0,15
7831,0.390453297,0.136675824,0,0.118818681,0,0.038804945,0,0,0.038804945,0,0.276442308,0,18
7832,0.390569638,0,0.083946579,0,0,0.188879804,0,0,0.210956664,0,0.125647315,0,18
7833,0.39109673,0,0.021488486,0,0.315164462,0.021488486,0,0.221953442,0,0.028808394,0,0,15
7834,0.391323927,0,0.088261783,0,0.137796458,0.141849295,0,0.147553287,0,0.093215251,0,0,15
7835,0.391347281,0,0.085107696,0,0.283342591,0.013948034,0,0.191322595,0,0.034931803,0,0,15
7836,0.392268908,0,0.103529412,0.045378151,0,0.157647059,0,0.045378151,0.161680672,0,0.094117647,0,18
7837,0.392411309,0,0.023338432,0,0.172299798,0,0,0.311540929,0,0.009276163,0,0.09113337,1
7838,0.392563343,0,0,0.078315235,0,0.098058572,0,0.196117144,0.156630471,0,0.078315235,0,18
7839,0.392627941,0,0,0.078328122,0,0.039164061,0,0.196149416,0.176238275,0,0.117492184,0,18
7840,0.392840961,0,0,0.535568645,0,0,0,0.071590394,0,0,0,0,13
7841,0.393491124,0,0,0,0,0.414201183,0,0.007267816,0,0.171018781,0,0.014021096,22
7842,0.393491124,0,0,0,0,0.414201183,0,0.007267816,0,0.171018781,0,0.014021096,22
7843,0.393491124,0,0,0,0,0.414201183,0,0.007267816,0,0.171018781,0,0.014021096,22
7844,0.393620574,0,0.113560454,0,0,0,0.210420842,0.120908484,0,0.161489646,0,0,17
7845,0.393854749,0.026578636,0,0.420856611,0,0,0.027848316,0,0.13086169,0,0,0,14
7846,0.394059758,0,0.0286341,0,0.050450557,0.096395542,0,0.264050273,0,0.126926725,0,0.039483045,1
7847,0.394789012,0,0.052676296,0,0.207165109,0,0,0.345369584,0,0,0,0,17
7848,0.395764523,0,0,0,0.256071498,0,0.092869633,0.209053818,0,0.046240528,0,0,8
7849,0.395986657,0,0,0,0.36548949,0,0,0.225922592,0,0.01260126,0,0,15
7850,0.396458648,0,0.261714532,0,0.111423019,0,0,0.098898726,0,0,0,0.131505074,8
7851,0.396684832,0,0,0.431653043,0,0,0,0,0.051771117,0,0.119891008,0,9
7852,0.397741759,0,0.135615856,0,0.259758393,0,0,0.172949675,0,0.033934317,0,0,15
7853,0.398244461,0,0.013688566,0,0.32450408,0,0,0.246394184,0,0.01716871,0,0,15
7854,0.398251527,0,0,0,0.294449126,0,0,0.295028439,0,0.012270908,0,0,15
7855,0.399078341,0,0.135625665,0,0.230698334,0.03707905,0,0.138816023,0,0.029067706,0,0.029634881,1
7856,0.399709905,0,0,0.111479486,0,0.246373809,0,0.242436801,0,0,0,0,13
7857,0.399958575,0,0,0.26014913,0,0.097555924,0,0.242336371,0,0,0,0,13
7858,0.400168054,0,0.013164213,0,0.337588028,0,0,0.230713828,0,0.018365877,0,0,15
7859,0.400432475,0,0,0,0.329663849,0,0.093965009,0.152545705,0,0.023392962,0,0,8
7860,0.400586094,0,0.268759435,0,0,0,0,0.321863067,0,0.008791404,0,0,8
7861,0.400730816,0,0.074299635,0.353227771,0,0.160779537,0.010962241,0,0,0,0,0,13
7862,0.401077497,0,0,0.190965603,0,0,0,0.394861169,0,0,0.013095731,0,13
7863,0.401215805,0,0,0,0,0.056737589,0,0.241261398,0.05952381,0,0.241261398,0,18
7864,0.403186866,0,0.201834862,0,0.129406084,0,0.053838725,0.028730082,0,0.154273298,0,0.028730082,8
7865,0.403186866,0,0.201834862,0,0.129406084,0,0.053838725,0.028730082,0,0.154273298,0,0.028730082,8
7866,0.403186866,0,0.201834862,0,0.129406084,0,0.053838725,0.028730082,0,0.154273298,0,0.028730082,8
7867,0.404001291,0,0,0.462407228,0,0,0.031838227,0.050876627,0,0,0.050876627,0,13
7868,0.40491453,0,0.068910256,0.322649573,0,0,0,0.066239316,0.137286325,0,0,0,13
7869,0.40491453,0,0.068910256,0.322649573,0,0,0,0.066239316,0.137286325,0,0,0,13
7870,0.40491453,0,0.068910256,0.322649573,0,0,0,0.066239316,0.137286325,0,0,0,13
7871,0.405240675,0,0,0,0.290789748,0,0,0.292092103,0,0,0.011877474,0,15
7872,0.405586502,0,0.019213692,0,0.17913942,0,0,0.319044159,0,0,0.077016227,0,6
7873,0.406054432,0,0.141755203,0.138116722,0,0.040168825,0,0.153689419,0,0.016445932,0.103769466,0,20
7874,0.406399597,0,0,0.193499622,0,0,0,0.386831276,0,0,0.013269505,0,13
7875,0.408286577,0,0.204143289,0,0.079844627,0,0,0.307725507,0,0,0,0,17
7876,0.408393565,0,0.014688739,0,0.228724644,0.211611098,0,0.051294008,0,0.085287946,0,0,15
7877,0.408642305,0.000800213,0,0.336089624,0,0,0,0.128567618,0.12590024,0,0,0,13
7878,0.408642305,0.000800213,0,0.336089624,0,0,0,0.128567618,0.12590024,0,0,0,13
7879,0.408642305,0.000800213,0,0.336089624,0,0,0,0.128567618,0.12590024,0,0,0,13
7880,0.40879772,0,0.052313808,0,0.249006225,0.064764119,0,0.225118128,0,0,0,0,6
7881,0.408934708,0,0,0.09087438,0,0.136693394,0,0.227185949,0.09087438,0,0.04543719,0,18
7882,0.408999507,0,0.054217096,0,0.052889176,0.073339151,0,0.401525212,0,0.009029859,0,0,1
7883,0.409366391,0,0.084848485,0,0,0.27107438,0,0,0.16969697,0,0.065013774,0,18
7884,0.409760589,0,0.007761115,0,0.126019469,0,0,0.173243883,0,0.220205209,0,0.063009734,8
7885,0.410278746,0,0.053135889,0,0.099738676,0.052700348,0,0.2521777,0,0,0.076219512,0.055749129,1
7886,0.411193205,0,0.069288498,0.141893071,0,0.027110361,0.027110361,0.137297109,0.186107394,0,0,0,13
7887,0.411607189,0,0,0,0.287913899,0,0,0.288480354,0,0.011998558,0,0,15
7888,0.41182266,0,0.08817734,0,0.11773399,0,0,0.17635468,0,0.11773399,0,0.08817734,8
7889,0.41182266,0,0.08817734,0,0.11773399,0,0,0.17635468,0,0.11773399,0,0.08817734,8
7890,0.411874334,0,0.064240073,0,0.274684315,0,0,0.240339267,0,0.008862011,0,0,15
7891,0.412121836,0,0,0,0.28766207,0,0,0.28822803,0,0,0.011988063,0,15
7892,0.412236122,0,0.31645817,0,0,0.271305708,0,0,0,0,0,0,1
7893,0.413564871,0,0,0,0,0.270229877,0,0.135577539,0.030816312,0,0.149811401,0,18
7894,0.414845272,0,0.20385198,0,0.103440814,0,0.048257953,0.051504003,0,0.178099978,0,0,8
7895,0.415589888,0,0,0.204868914,0,0.055664794,0,0.323876404,0,0,0,0,13
7896,0.416270424,0,0,0,0.331935679,0,0,0.241938273,0,0.009855624,0,0,15
7897,0.416520826,0,0,0,0,0.583479174,0,0,0,0,0,0,18
7898,0.416744186,0,0.083255814,0,0.139069767,0,0,0.166511628,0,0.111162791,0,0.083255814,8
7899,0.416892769,0,0.070248909,0.073610947,0,0.097735048,0.027486139,0.097145216,0.188687036,0,0.028193937,0,13
7900,0.417132867,0,0,0.083216783,0,0.041608392,0,0.208391608,0.166433566,0,0.083216783,0,18
7901,0.417305922,0,0.130960417,0,0.262595888,0,0,0.174838908,0,0.014298865,0,0,15
7902,0.417357056,0,0.14885237,0,0.124677441,0.026891213,0,0.153605867,0,0.128616053,0,0,15
7903,0.418254764,0,0,0,0.242059512,0,0,0.31995988,0,0,0,0.019725844,17
7904,0.418604651,0,0,0.093023256,0,0.046511628,0,0.23255814,0.093023256,0,0.11627907,0,18
7905,0.418604651,0,0,0.093023256,0,0.046511628,0,0.23255814,0.11627907,0,0.093023256,0,18
7906,0.419015934,0,0,0.111655869,0,0,0,0.442129224,0,0,0.027198973,0,13
7907,0.419706813,0,0,0.204564384,0,0.019406963,0,0.336498417,0,0,0.019823422,0,13
7908,0.42022792,0.020960521,0,0.363044363,0,0,0,0,0.122303622,0,0.073463573,0,9
7909,0.420959372,0,0.100367042,0,0.269839261,0,0,0.19377294,0,0.015061385,0,0,15
7910,0.421042743,0,0.022639737,0,0.186754345,0,0,0.369563175,0,0,0,0,1
7911,0.421052632,0,0,0,0,0,0,0,0.526315789,0.052631579,0,0,14
7912,0.421455501,0,0.219524734,0,0.151662287,0,0,0.14909174,0,0,0,0.058265737,22
7913,0.421633554,0,0.105518764,0,0.105077263,0,0.052538631,0.052538631,0,0.262693157,0,0,8
7914,0.421703297,0,0,0,0,0.428571429,0,0,0,0.149725275,0,0,15
7915,0.422511312,0,0,0,0.207417582,0.113364577,0,0.143180349,0,0.11352618,0,0,15
7916,0.423041644,0,0,0,0.318657127,0,0,0.258301229,0,0,0,0,13
7917,0.423516165,0,0,0,0.231783819,0.038442979,0,0.210230014,0,0,0.096027023,0,6
7918,0.42370517,0,0.020969266,0,0.191963281,0,0,0.265850695,0,0.097511587,0,0,15
7919,0.424203412,0,0.04312842,0.227872546,0,0,0,0.162214355,0.064048922,0,0.078532346,0,18
7920,0.425067741,0,0,0,0.21413187,0,0,0.281178351,0,0,0,0.079622038,1
7921,0.425074837,0,0,0,0,0.274872337,0,0.300052826,0,0,0,0,6
7922,0.426198667,0,0.255751451,0,0,0,0,0.280638572,0,0.012792948,0,0.024618362,8
7923,0.427334852,0,0.018071374,0,0.136370539,0,0,0.281852696,0,0,0.136370539,0,6
7924,0.427516898,0,0,0.019565991,0,0.264051939,0,0.06358947,0.18303095,0,0.042244753,0,9
7925,0.428212491,0,0.047559225,0.324659009,0,0.049892319,0,0.114142139,0,0,0.035534817,0,18
7926,0.428301887,0,0,0,0.167385445,0.113746631,0,0.168733154,0,0.121832884,0,0,1
7927,0.428301887,0,0,0,0.167385445,0.113746631,0,0.168733154,0,0.121832884,0,0,1
7928,0.428485697,0,0,0.095219044,0,0.095419084,0,0.23804761,0.095219044,0,0.047609522,0,18
7929,0.42849697,0,0.015505896,0.330966187,0,0,0,0.225030947,0,0,0,0,13
7930,0.42849697,0,0.015505896,0.330966187,0,0,0,0.225030947,0,0,0,0,13
7931,0.42849697,0,0.015505896,0.330966187,0,0,0,0.225030947,0,0,0,0,13
7932,0.42849697,0,0.015505896,0.330966187,0,0,0,0.225030947,0,0,0,0,13
7933,0.428914938,0,0,0.475503457,0,0,0,0.095581605,0,0,0,0,13
7934,0.428938018,0,0,0.106198184,0,0.139952625,0,0.324911173,0,0,0,0,13
7935,0.428948294,0,0.081164263,0,0.030953218,0.181586352,0,0.030513542,0,0.204977137,0,0.041857193,22
7936,0.429053911,0,0,0,0.324608435,0,0,0.236501034,0,0,0.009836619,0,15
7937,0.429832839,0,0.06120248,0,0.062820167,0.104880022,0,0.289633324,0,0,0,0.051631167,1
7938,0.430573879,0,0.031002639,0,0.118568602,0.037598945,0,0.203496042,0,0.178759894,0,0,15
7939,0.431206381,0,0.055469954,0,0.193329104,0.036209553,0,0.240551074,0,0.043233935,0,0,15
7940,0.431364014,0,0,0,0.262751771,0.068339203,0,0.237545012,0,0,0,0,6
7941,0.431404537,0,0.003721642,0,0,0.321131787,0,0,0,0.195411675,0.048330359,0,11
7942,0.432736547,0,0,0.041708342,0,0.01165233,0,0.513902781,0,0,0,0,13
7943,0.433207458,0,0.112815671,0,0.118834081,0,0,0.33514279,0,0,0,0,22
7944,0.433930571,0,0,0,0.066629339,0,0,0.333146697,0,0.166293393,0,0,8
7945,0.433930571,0,0,0,0.066629339,0,0,0.333146697,0,0.166293393,0,0,8
7946,0.43445758,0,0,0,0.344401947,0,0,0.221140473,0,0,0,0,15
7947,0.43445758,0,0,0,0.344401947,0,0,0.221140473,0,0,0,0,15
7948,0.43452344,0,0.108413536,0,0.265693884,0,0,0.176901583,0,0.014467557,0,0,15
7949,0.436774194,0,0,0,0.148064516,0.152419355,0,0.158548387,0,0.104193548,0,0,15
7950,0.436774194,0,0,0,0.148064516,0.152419355,0,0.158548387,0,0.104193548,0,0,15
7951,0.436909492,0,0.053951435,0,0.033730684,0.184547461,0,0.031081678,0,0.197439294,0,0.062339956,22
7952,0.43700353,0,0,0,0.121579876,0,0,0.33870256,0,0,0,0.102714034,22
7953,0.437027027,0,0.032162162,0,0.08,0,0,0,0,0.274054054,0,0.176756757,22
7954,0.437027027,0,0.032162162,0,0.08,0,0,0,0,0.274054054,0,0.176756757,22
7955,0.437106918,0,0,0,0.207896576,0,0,0.334381551,0,0,0,0.020614955,17
7956,0.437664387,0,0,0,0.093634929,0.1567596,0,0.062598632,0,0.249342451,0,0,15
7957,0.437664387,0,0,0,0.093634929,0.1567596,0,0.062598632,0,0.249342451,0,0,15
7958,0.439324369,0,0.039357166,0.351918662,0,0.073794687,0,0.081174155,0,0,0.014430961,0,18
7959,0.43982342,0,0,0.076905204,0.203066914,0.043215613,0,0.121050186,0.033921933,0,0.082016729,0,5
7960,0.440037771,0,0.07082153,0,0.087953595,0,0,0.090111965,0,0.016592473,0.032510455,0.261972211,17
7961,0.440223464,0,0,0,0.202048417,0,0,0.116759777,0,0.177467412,0.063500931,0,20
