Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
4680,0.117647059,0,0.078431373,0,0.294117647,0,0.156862745,0.215686275,0,0.058823529,0,0.078431373,8
4681,0.117647059,0,0.117647059,0,0.058823529,0,0,0.058823529,0,0.352941176,0,0.294117647,22
4682,0.117647059,0,0.117647059,0,0.117647059,0.176470588,0,0.470588235,0,0,0,0,1
4683,0.117647059,0,0.235294118,0,0.294117647,0,0,0.235294118,0,0.117647059,0,0,1
4684,0.117647059,0,0.470588235,0.058823529,0,0,0.235294118,0,0,0.117647059,0,0,20
4685,0.117647059,0,0.588235294,0,0.019607843,0.117647059,0,0,0,0.156862745,0,0,1
4686,0.117647059,0,0.676470588,0,0.029411765,0.029411765,0,0,0,0.147058824,0,0,1
4687,0.117647059,0.058823529,0,0.411764706,0,0,0,0.058823529,0,0,0.352941176,0,9
4688,0.117647059,0.137254902,0.058823529,0,0.137254902,0.078431373,0,0,0.058823529,0.411764706,0,0,15
4689,0.118421053,0,0.355263158,0,0.065789474,0,0,0.065789474,0,0.315789474,0.078947368,0,15
4690,0.118421053,0.421052632,0,0.052631579,0,0.131578947,0.065789474,0,0.131578947,0,0.078947368,0,2
4691,0.118644068,0,0,0,0.101694915,0,0,0.033898305,0,0.677966102,0,0.06779661,1
4692,0.118811881,0,0.059405941,0,0,0.396039604,0,0.01980198,0,0,0.405940594,0,6
4693,0.12,0,0,0.16,0,0.68,0,0,0.04,0,0,0,18
4694,0.12,0,0.16,0,0,0,0,0.48,0,0,0.24,0,15
4695,0.12,0,0.16,0,0.04,0.04,0,0.32,0,0.08,0,0.24,1
4696,0.12,0,0.18,0,0.08,0,0,0.12,0,0.4,0,0.1,22
4697,0.12,0,0.256,0,0,0.408,0,0.08,0,0.12,0.016,0,6
4698,0.12,0,0.4,0,0,0,0,0,0,0.48,0,0,15
4699,0.12,0,0.44,0,0,0,0.12,0.04,0,0.16,0,0.12,8
4700,0.12,0,0.48,0,0,0,0,0,0,0.4,0,0,15
4701,0.12,0.04,0,0,0,0.16,0,0.28,0,0.32,0.08,0,6
4702,0.12,0.16,0,0.28,0,0,0.16,0,0.28,0,0,0,14
4703,0.121212121,0,0.090909091,0,0.333333333,0,0,0.03030303,0,0.424242424,0,0,22
4704,0.121212121,0,0.151515152,0,0.333333333,0.03030303,0.03030303,0.090909091,0,0.090909091,0,0.151515152,17
4705,0.121212121,0,0.151515152,0,0.393939394,0.03030303,0.03030303,0.090909091,0,0.060606061,0,0.121212121,17
4706,0.121212121,0,0.303030303,0,0,0,0.121212121,0.303030303,0,0.03030303,0,0.121212121,8
4707,0.121212121,0.121212121,0,0.121212121,0,0.272727273,0,0.121212121,0.121212121,0,0.121212121,0,18
4708,0.121212121,0.212121212,0,0.090909091,0.121212121,0,0.151515152,0.03030303,0.212121212,0.060606061,0,0,14
4709,0.12195122,0,0,0.292682927,0,0,0,0.243902439,0,0,0.341463415,0,18
4710,0.12195122,0,0.219512195,0,0.073170732,0,0.048780488,0.073170732,0,0.43902439,0,0.024390244,22
4711,0.12195122,0,0.219512195,0,0.170731707,0,0,0.341463415,0,0,0,0.146341463,8
4712,0.12244898,0,0,0,0.020408163,0.673469388,0,0,0,0.183673469,0,0,1
4713,0.12244898,0,0.040816327,0,0,0.397959184,0,0.020408163,0,0,0.418367347,0,6
4714,0.12345679,0,0.049382716,0,0.382716049,0,0,0.234567901,0,0,0,0.209876543,17
4715,0.12345679,0.234567901,0,0.012345679,0,0.24691358,0.148148148,0,0.160493827,0,0.074074074,0,2
4716,0.124031008,0.007751938,0.387596899,0,0.108527132,0.108527132,0,0,0,0.170542636,0.093023256,0,15
4717,0.125,0,0,0,0,0.375,0,0,0.5,0,0,0,18
4718,0.125,0,0,0,0,0.5,0,0,0,0.125,0.25,0,6
4719,0.125,0,0,0,0,0.71875,0,0.03125,0.125,0,0,0,18
4720,0.125,0,0,0,0.3125,0,0.0625,0.25,0,0,0,0.25,17
4721,0.125,0,0,0,0.34375,0,0,0.15625,0,0.34375,0,0.03125,22
4722,0.125,0,0,0.214285714,0,0.303571429,0,0.107142857,0.160714286,0,0.089285714,0,18
4723,0.125,0,0,0.25,0,0.0625,0,0.0625,0.125,0,0.375,0,4
4724,0.125,0,0.03125,0,0,0,0,0.75,0,0,0,0.09375,1
4725,0.125,0,0.041666667,0,0.166666667,0,0,0.166666667,0,0.458333333,0,0.041666667,8
4726,0.125,0,0.125,0,0,0,0.125,0.25,0,0.125,0,0.25,8
4727,0.125,0,0.166666667,0,0,0.125,0,0.083333333,0,0,0.5,0,15
4728,0.125,0,0.2,0,0.075,0,0.1,0.05,0,0.45,0,0,22
4729,0.125,0,0.25,0,0,0.125,0,0.25,0,0,0,0.25,1
4730,0.125,0,0.25,0,0.0625,0.1875,0,0.09375,0,0.0625,0.21875,0,15
4731,0.125,0,0.25,0,0.125,0.125,0,0,0,0.375,0,0,1
4732,0.125,0,0.25,0,0.3125,0,0,0.0625,0,0.0625,0,0.1875,17
4733,0.125,0,0.3,0.025,0,0.075,0,0.3,0.1,0,0.075,0,1
4734,0.125,0,0.3125,0,0.03125,0,0.125,0.34375,0,0.03125,0,0.03125,17
4735,0.125,0,0.325,0,0.025,0,0.15,0.225,0,0.1,0,0.05,17
4736,0.125,0,0.375,0,0,0,0.375,0,0,0.125,0,0,8
4737,0.125,0,0.390625,0,0.109375,0.109375,0,0,0,0.171875,0.09375,0,15
4738,0.125,0.0625,0,0.104166667,0.25,0,0.083333333,0,0.270833333,0,0,0.104166667,14
4739,0.125,0.083333333,0,0.375,0,0,0.125,0.041666667,0.208333333,0,0.041666667,0,16
4740,0.125,0.125,0,0.125,0,0,0.25,0,0.25,0.125,0,0,5
4741,0.125,0.125,0,0.125,0,0.125,0,0,0.25,0,0.25,0,23
4742,0.125,0.125,0.125,0,0.0625,0.0625,0.0625,0.145833333,0.083333333,0.041666667,0.041666667,0.125,20
4743,0.125,0.125,0.25,0,0,0,0.0625,0.0625,0,0.25,0,0.125,8
4744,0.125,0.125,0.375,0,0,0,0.25,0,0,0.125,0,0,3
4745,0.125,0.166666667,0,0.291666667,0,0,0.166666667,0,0.25,0,0,0,14
4746,0.126760563,0,0.281690141,0,0.084507042,0.197183099,0,0.084507042,0,0.126760563,0.098591549,0,15
4747,0.127659574,0,0.021276596,0,0,0.404255319,0,0.010638298,0,0,0.436170213,0,6
4748,0.128205128,0,0.128205128,0,0.128205128,0,0.025641026,0.461538462,0,0,0,0.128205128,8
4749,0.128205128,0.102564103,0.153846154,0,0.051282051,0,0.076923077,0.230769231,0.051282051,0.205128205,0,0,17
4750,0.129032258,0,0.096774194,0,0.387096774,0,0,0,0,0.225806452,0,0.161290323,22
4751,0.129032258,0,0.225806452,0,0,0,0.129032258,0.161290323,0,0.193548387,0,0.161290323,8
4752,0.12962963,0,0.351851852,0,0.111111111,0,0,0.148148148,0,0.259259259,0,0,15
4753,0.12962963,0,0.407407407,0,0.055555556,0.074074074,0,0.074074074,0,0.259259259,0,0,15
4754,0.130434783,0,0,0.173913043,0,0.434782609,0,0,0.260869565,0,0,0,18
4755,0.130434783,0,0.010869565,0,0,0.413043478,0,0,0,0,0.445652174,0,6
4756,0.130434783,0,0.02173913,0,0,0.402173913,0,0,0,0,0.445652174,0,6
4757,0.130434783,0,0.043478261,0,0.043478261,0.347826087,0,0.173913043,0,0.130434783,0.130434783,0,6
4758,0.130434783,0,0.043478261,0,0.173913043,0,0,0.173913043,0,0.47826087,0,0,8
4759,0.130434783,0,0.086956522,0,0.086956522,0.130434783,0,0.434782609,0,0,0.130434783,0,1
4760,0.130434783,0,0.086956522,0.043478261,0,0.413043478,0,0.086956522,0.086956522,0,0.152173913,0,13
4761,0.130434783,0,0.260869565,0,0.043478261,0.130434783,0,0.043478261,0.043478261,0.043478261,0.304347826,0,15
4762,0.130434783,0,0.260869565,0,0.086956522,0,0.260869565,0.086956522,0,0.173913043,0,0,17
4763,0.130434783,0,0.260869565,0.130434783,0,0,0.173913043,0.130434783,0,0.173913043,0,0,20
4764,0.130434783,0,0.695652174,0,0,0.173913043,0,0,0,0,0,0,15
4765,0.130434783,0.043478261,0,0.043478261,0,0.304347826,0,0,0,0.086956522,0.391304348,0,23
4766,0.130952381,0.142857143,0,0.107142857,0,0.357142857,0,0.047619048,0.166666667,0,0.047619048,0,18
4767,0.131578947,0,0,0,0.131578947,0,0,0,0,0.684210526,0,0.052631579,1
4768,0.131578947,0,0.078947368,0,0,0.657894737,0,0,0,0.131578947,0,0,1
4769,0.131578947,0,0.342105263,0,0.065789474,0,0,0.065789474,0,0.315789474,0.078947368,0,15
4770,0.131578947,0,0.447368421,0,0.052631579,0,0.078947368,0.078947368,0,0.184210526,0,0.026315789,8
4771,0.131578947,0,0.447368421,0,0.052631579,0,0.105263158,0.078947368,0,0.184210526,0,0,8
4772,0.132075472,0,0,0.20754717,0,0.037735849,0,0.018867925,0.283018868,0,0.320754717,0,4
4773,0.132743363,0,0,0,0.300884956,0,0,0,0,0.557522124,0.008849558,0,6
4774,0.132743363,0,0.318584071,0,0,0.380530973,0,0,0,0.150442478,0.017699115,0,6
4775,0.133333333,0,0,0,0,0.733333333,0,0,0.133333333,0,0,0,18
4776,0.133333333,0,0,0,0.3,0,0,0.166666667,0,0.366666667,0,0.033333333,22
4777,0.133333333,0,0,0,0.333333333,0,0,0.166666667,0,0.333333333,0,0.033333333,22
4778,0.133333333,0,0,0.066666667,0,0.733333333,0,0,0.066666667,0,0,0,18
4779,0.133333333,0,0,0.166666667,0,0.266666667,0,0.033333333,0.3,0,0.1,0,18
4780,0.133333333,0,0,0.233333333,0,0.266666667,0,0.033333333,0.233333333,0,0.1,0,18
4781,0.133333333,0,0.033333333,0,0.066666667,0,0,0.266666667,0,0.433333333,0,0.066666667,8
4782,0.133333333,0,0.033333333,0,0.166666667,0,0,0.066666667,0,0.333333333,0,0.266666667,22
4783,0.133333333,0,0.033333333,0,0.3,0,0.033333333,0.333333333,0,0.033333333,0,0.133333333,8
4784,0.133333333,0,0.066666667,0,0,0.466666667,0,0.133333333,0.2,0,0,0,13
4785,0.133333333,0,0.066666667,0,0.133333333,0.266666667,0,0.333333333,0,0,0,0.066666667,1
4786,0.133333333,0,0.133333333,0,0.133333333,0,0,0.133333333,0.133333333,0.133333333,0,0.2,8
4787,0.133333333,0,0.133333333,0.013333333,0,0.36,0,0,0.16,0,0.2,0,13
4788,0.133333333,0,0.133333333,0.133333333,0,0.533333333,0,0,0,0,0.066666667,0,18
4789,0.133333333,0,0.155555556,0,0.088888889,0,0,0.044444444,0,0.533333333,0,0.044444444,22
4790,0.133333333,0,0.233333333,0,0.033333333,0.166666667,0,0.1,0,0.133333333,0.2,0,15
4791,0.133333333,0,0.266666667,0,0.066666667,0,0.2,0.066666667,0,0.266666667,0,0,17
4792,0.133333333,0,0.533333333,0.066666667,0,0,0.2,0,0,0.066666667,0,0,20
4793,0.133333333,0.022222222,0.111111111,0,0.333333333,0,0.044444444,0.044444444,0,0.177777778,0,0.133333333,22
4794,0.133333333,0.066666667,0,0.2,0,0.2,0,0,0,0.133333333,0.266666667,0,6
4795,0.133333333,0.133333333,0,0.133333333,0,0.133333333,0,0,0.266666667,0,0.2,0,23
4796,0.133333333,0.142857143,0,0.00952381,0,0.342857143,0,0.00952381,0.219047619,0,0.142857143,0,18
4797,0.133333333,0.533333333,0,0.066666667,0,0.2,0,0.066666667,0,0,0,0,18
4798,0.134615385,0,0.173076923,0.057692308,0,0.307692308,0,0.057692308,0,0,0.269230769,0,13
4799,0.135135135,0,0,0.243243243,0,0.108108108,0,0.189189189,0.027027027,0,0.297297297,0,18
4800,0.135135135,0,0.162162162,0,0.108108108,0.216216216,0,0.162162162,0,0.054054054,0.081081081,0.081081081,15
4801,0.135135135,0,0.216216216,0,0,0.189189189,0,0.162162162,0,0.108108108,0,0.189189189,1
4802,0.135135135,0.27027027,0,0.189189189,0,0.108108108,0,0.054054054,0.135135135,0,0.108108108,0,18
4803,0.13559322,0,0,0.118644068,0,0.508474576,0,0.050847458,0.169491525,0,0.016949153,0,18
4804,0.13559322,0,0.033898305,0,0.254237288,0,0.06779661,0.050847458,0.016949153,0.355932203,0,0.084745763,17
4805,0.136,0.144,0,0,0,0.376,0,0.024,0.184,0,0.136,0,18
4806,0.136363636,0,0,0,0.290909091,0,0,0,0,0.563636364,0.009090909,0,6
4807,0.136363636,0,0.068181818,0,0.318181818,0.022727273,0,0,0,0.340909091,0,0.113636364,22
4808,0.136363636,0,0.090909091,0,0.227272727,0,0,0.181818182,0,0.045454545,0.045454545,0.272727273,17
4809,0.136363636,0,0.090909091,0.090909091,0,0.25,0,0.204545455,0.090909091,0,0.136363636,0,13
4810,0.136363636,0,0.090909091,0.136363636,0,0.045454545,0,0.409090909,0,0,0.181818182,0,4
4811,0.136363636,0,0.136363636,0,0,0,0.318181818,0,0,0,0,0.409090909,24
4812,0.136363636,0,0.136363636,0,0.090909091,0.136363636,0,0.318181818,0,0.090909091,0,0.090909091,1
4813,0.136363636,0,0.227272727,0,0,0,0,0,0,0.636363636,0,0,15
4814,0.136363636,0,0.227272727,0,0.045454545,0.181818182,0,0.045454545,0,0.090909091,0.272727273,0,15
4815,0.136363636,0,0.227272727,0,0.159090909,0.181818182,0.136363636,0.045454545,0,0.045454545,0,0.068181818,22
4816,0.136363636,0,0.272727273,0,0.090909091,0,0.227272727,0.090909091,0,0.181818182,0,0,17
4817,0.136363636,0,0.272727273,0,0.090909091,0,0.272727273,0.090909091,0,0.136363636,0,0,17
4818,0.136363636,0,0.272727273,0,0.227272727,0.136363636,0,0,0,0.227272727,0,0,22
4819,0.136363636,0,0.363636364,0,0,0,0.136363636,0.136363636,0,0.090909091,0,0.136363636,8
4820,0.136363636,0.136363636,0,0.295454545,0,0,0.159090909,0,0.272727273,0,0,0,14
4821,0.136363636,0.318181818,0,0.136363636,0,0.090909091,0.136363636,0,0.136363636,0,0.045454545,0,2
4822,0.137254902,0,0,0.215686275,0,0.058823529,0,0.254901961,0.019607843,0,0.31372549,0,18
4823,0.137254902,0,0,0.215686275,0,0.274509804,0,0.117647059,0.156862745,0,0.098039216,0,18
4824,0.137254902,0,0.058823529,0,0.078431373,0,0.019607843,0.196078431,0.137254902,0.196078431,0,0.176470588,22
4825,0.137254902,0.176470588,0.078431373,0.078431373,0.117647059,0,0.039215686,0,0.254901961,0.039215686,0.078431373,0,14
4826,0.137614679,0,0.412844037,0,0.055045872,0,0.064220183,0.055045872,0,0.275229358,0,0,15
4827,0.137931034,0,0,0,0.344827586,0,0,0.172413793,0,0.310344828,0,0.034482759,22
4828,0.137931034,0,0,0.120689655,0,0.517241379,0,0.034482759,0.172413793,0,0.017241379,0,18
4829,0.137931034,0,0.068965517,0,0.172413793,0,0.034482759,0.172413793,0,0.310344828,0,0.103448276,17
4830,0.137931034,0,0.103448276,0.068965517,0,0.24137931,0,0.206896552,0.103448276,0,0.137931034,0,13
4831,0.137931034,0,0.137931034,0,0.068965517,0.068965517,0,0,0.137931034,0.448275862,0,0,22
4832,0.137931034,0,0.137931034,0.068965517,0,0.344827586,0,0.068965517,0.103448276,0,0.137931034,0,13
4833,0.137931034,0,0.24137931,0,0.034482759,0.24137931,0,0.034482759,0,0.068965517,0.24137931,0,15
4834,0.138297872,0,0.287234043,0,0,0.329787234,0,0.042553191,0,0.20212766,0,0,6
4835,0.138461538,0,0.153846154,0,0.292307692,0,0.046153846,0.076923077,0.076923077,0.076923077,0,0.138461538,5
4836,0.138888889,0,0.138888889,0,0.027777778,0,0,0.222222222,0,0.25,0,0.222222222,22
4837,0.138888889,0,0.194444444,0,0.111111111,0.055555556,0,0.333333333,0,0,0,0.166666667,22
4838,0.138888889,0.083333333,0.055555556,0.055555556,0,0.055555556,0,0,0.194444444,0,0.333333333,0.083333333,15
4839,0.139534884,0,0.023255814,0,0.23255814,0,0,0.186046512,0,0.069767442,0,0.348837209,17
4840,0.139784946,0,0.279569892,0,0,0.333333333,0,0.053763441,0,0.182795699,0.010752688,0,6
4841,0.140625,0,0.109375,0.09375,0,0.234375,0,0.078125,0,0,0.34375,0,13
4842,0.14084507,0,0.014084507,0,0.084507042,0.436619718,0,0.028169014,0,0.295774648,0,0,15
4843,0.14084507,0.225352113,0,0,0,0.23943662,0.126760563,0,0.183098592,0,0.084507042,0,2
4844,0.141176471,0,0.070588235,0,0,0.352941176,0,0.070588235,0,0.023529412,0.341176471,0,6
4845,0.142857143,0,0,0,0,0.285714286,0,0.095238095,0,0.333333333,0.047619048,0.095238095,1
4846,0.142857143,0,0,0,0,0.5,0,0,0,0.357142857,0,0,1
4847,0.142857143,0,0,0,0.095238095,0.238095238,0,0.142857143,0,0.333333333,0,0.047619048,17
4848,0.142857143,0,0,0,0.12244898,0,0,0,0,0.653061224,0,0.081632653,1
4849,0.142857143,0,0,0,0.178571429,0.25,0,0.321428571,0,0.071428571,0,0.035714286,1
4850,0.142857143,0,0,0,0.285714286,0,0,0,0,0.285714286,0,0.285714286,1
4851,0.142857143,0,0,0,0.357142857,0,0,0,0,0.5,0,0,22
4852,0.142857143,0,0,0.047619048,0,0,0,0.714285714,0,0,0.095238095,0,13
4853,0.142857143,0,0,0.095238095,0,0.595238095,0,0.023809524,0.142857143,0,0,0,18
4854,0.142857143,0,0,0.102040816,0,0.489795918,0,0.102040816,0.12244898,0,0.040816327,0,18
4855,0.142857143,0,0,0.142857143,0,0,0.19047619,0,0.285714286,0,0.238095238,0,23
4856,0.142857143,0,0,0.142857143,0,0.214285714,0,0.142857143,0.071428571,0,0.285714286,0,9
4857,0.142857143,0,0,0.285714286,0,0,0,0.285714286,0.142857143,0,0.142857143,0,4
4858,0.142857143,0,0,0.285714286,0,0.171428571,0,0.4,0,0,0,0,9
4859,0.142857143,0,0.028571429,0,0.028571429,0.114285714,0,0.028571429,0.171428571,0.285714286,0,0.2,22
4860,0.142857143,0,0.035714286,0,0.25,0,0.035714286,0.214285714,0,0.285714286,0,0.035714286,17
4861,0.142857143,0,0.035714286,0.107142857,0,0.25,0,0.035714286,0.25,0,0.178571429,0,18
4862,0.142857143,0,0.035714286,0.142857143,0,0,0.107142857,0.321428571,0,0.25,0,0,20
4863,0.142857143,0,0.071428571,0,0,0.333333333,0,0.023809524,0,0.047619048,0.380952381,0,6
4864,0.142857143,0,0.071428571,0,0.214285714,0.142857143,0,0.142857143,0,0.214285714,0,0.071428571,22
4865,0.142857143,0,0.071428571,0,0.214285714,0.214285714,0,0.142857143,0,0.214285714,0,0,22
4866,0.142857143,0,0.071428571,0.214285714,0,0.071428571,0,0.214285714,0,0,0.285714286,0,18
4867,0.142857143,0,0.095238095,0,0.238095238,0,0,0.19047619,0,0,0.047619048,0.285714286,17
4868,0.142857143,0,0.095238095,0.142857143,0,0,0,0.619047619,0,0,0,0,13
4869,0.142857143,0,0.107142857,0,0.035714286,0,0.071428571,0.571428571,0,0.071428571,0,0,8
4870,0.142857143,0,0.142857143,0,0.071428571,0,0.071428571,0.392857143,0,0.035714286,0,0.142857143,8
4871,0.142857143,0,0.142857143,0,0.142857143,0.142857143,0,0.285714286,0,0,0,0.142857143,1
4872,0.142857143,0,0.142857143,0,0.142857143,0.333333333,0,0.047619048,0,0.095238095,0,0.095238095,15
4873,0.142857143,0,0.142857143,0.285714286,0,0.285714286,0.142857143,0,0,0,0,0,13
4874,0.142857143,0,0.178571429,0,0.178571429,0.285714286,0,0.107142857,0,0.107142857,0,0,1
4875,0.142857143,0,0.19047619,0,0,0,0.047619048,0.142857143,0,0.476190476,0,0,22
4876,0.142857143,0,0.19047619,0,0.071428571,0,0.095238095,0.047619048,0,0.428571429,0,0.023809524,22
4877,0.142857143,0,0.196428571,0,0.071428571,0.196428571,0,0.107142857,0,0,0.285714286,0,15
4878,0.142857143,0,0.214285714,0,0,0,0,0.357142857,0,0,0,0.285714286,8
4879,0.142857143,0,0.214285714,0,0,0.119047619,0,0.214285714,0,0.142857143,0.071428571,0.095238095,1
4880,0.142857143,0,0.228571429,0,0.085714286,0.142857143,0,0.114285714,0,0.114285714,0.171428571,0,15
4881,0.142857143,0,0.238095238,0,0.047619048,0.142857143,0,0.047619048,0,0.047619048,0.333333333,0,15
4882,0.142857143,0,0.285714286,0,0,0,0,0.428571429,0,0,0,0.142857143,8
4883,0.142857143,0,0.285714286,0,0,0.142857143,0,0,0,0.142857143,0.285714286,0,15
4884,0.142857143,0,0.285714286,0,0.047619048,0,0.047619048,0.238095238,0,0.142857143,0,0.095238095,8
4885,0.142857143,0,0.333333333,0,0.047619048,0,0.095238095,0.095238095,0,0.238095238,0,0.047619048,8
4886,0.142857143,0,0.380952381,0,0,0,0,0,0,0.476190476,0,0,15
4887,0.142857143,0.071428571,0.321428571,0,0,0,0.214285714,0.107142857,0,0.071428571,0,0.071428571,8
4888,0.142857143,0.095238095,0,0.047619048,0,0.238095238,0.142857143,0,0.047619048,0.142857143,0.142857143,0,23
4889,0.142857143,0.142857143,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.285714286,0,20
4890,0.142857143,0.142857143,0,0,0,0.214285714,0.214285714,0,0,0.142857143,0.142857143,0,23
4891,0.142857143,0.142857143,0,0.071428571,0,0.142857143,0.071428571,0,0,0.214285714,0.214285714,0,6
4892,0.142857143,0.142857143,0,0.142857143,0,0.142857143,0,0,0.214285714,0,0.214285714,0,23
4893,0.142857143,0.142857143,0,0.428571429,0,0,0,0,0.142857143,0,0.142857143,0,16
4894,0.142857143,0.19047619,0,0.142857143,0,0.142857143,0,0.119047619,0.142857143,0,0.119047619,0,18
4895,0.142857143,0.214285714,0,0.214285714,0.142857143,0,0.071428571,0,0.142857143,0.071428571,0,0,5
4896,0.142857143,0.238095238,0,0,0,0.253968254,0.095238095,0,0.222222222,0,0.047619048,0,2
4897,0.144067797,0.093220339,0,0.016949153,0,0.322033898,0,0,0.144067797,0,0.262711864,0.016949153,18
4898,0.144144144,0.162162162,0,0.009009009,0,0.351351351,0,0.027027027,0.171171171,0,0.135135135,0,18
4899,0.145833333,0.0625,0,0.166666667,0.125,0,0.166666667,0,0.333333333,0,0,0,14
4900,0.145833333,0.145833333,0.229166667,0.083333333,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0,0.145833333,15
4901,0.147058824,0,0,0,0.029411765,0,0,0,0,0.794117647,0,0.029411765,1
4902,0.147058824,0,0.205882353,0,0,0,0.176470588,0.029411765,0,0.264705882,0.176470588,0,20
4903,0.147058824,0.235294118,0,0.176470588,0,0.117647059,0,0.058823529,0.147058824,0,0.117647059,0,18
4904,0.147540984,0.245901639,0,0,0,0.262295082,0.098360656,0,0.196721311,0,0.049180328,0,2
4905,0.147727273,0,0.272727273,0,0,0.340909091,0,0.022727273,0,0.215909091,0,0,6
4906,0.148148148,0,0,0.12962963,0,0.37037037,0,0.037037037,0.222222222,0,0.092592593,0,18
4907,0.148148148,0,0,0.185185185,0,0.296296296,0,0.037037037,0.185185185,0,0.148148148,0,18
4908,0.148148148,0,0.037037037,0,0.037037037,0,0,0.222222222,0,0.481481481,0,0.074074074,8
4909,0.148148148,0,0.037037037,0.074074074,0,0.148148148,0,0.259259259,0.296296296,0,0,0.037037037,4
4910,0.148148148,0,0.222222222,0,0.074074074,0.074074074,0.222222222,0.111111111,0,0.148148148,0,0,8
4911,0.148148148,0,0.222222222,0,0.185185185,0,0.074074074,0.037037037,0,0.333333333,0,0,17
4912,0.148148148,0,0.259259259,0,0.074074074,0,0.148148148,0.185185185,0,0.074074074,0,0.111111111,8
4913,0.148148148,0,0.259259259,0,0.259259259,0,0,0.074074074,0,0.074074074,0,0.185185185,8
4914,0.148148148,0,0.271604938,0,0.037037037,0.135802469,0,0.148148148,0,0.209876543,0.049382716,0,15
4915,0.148148148,0,0.333333333,0,0.074074074,0.074074074,0.222222222,0,0,0.148148148,0,0,8
4916,0.148148148,0,0.37037037,0,0,0.148148148,0,0.111111111,0,0.222222222,0,0,15
4917,0.148148148,0.074074074,0.296296296,0,0,0,0.222222222,0.111111111,0,0.074074074,0,0.074074074,8
4918,0.148148148,0.074074074,0.407407407,0,0.074074074,0,0.222222222,0,0,0.074074074,0,0,8
4919,0.148514851,0.158415842,0,0,0,0.366336634,0,0.01980198,0.198019802,0,0.108910891,0,18
4920,0.14893617,0,0,0,0,0.659574468,0,0.021276596,0,0.170212766,0,0,1
4921,0.14893617,0,0.127659574,0.127659574,0,0.085106383,0,0.340425532,0,0,0.170212766,0,13
4922,0.15,0,0,0,0,0.25,0,0.2,0.2,0,0.2,0,18
4923,0.15,0,0,0,0.1,0.2,0,0.15,0,0.35,0,0.05,17
4924,0.15,0,0,0,0.25,0.3,0,0.15,0,0.15,0,0,5
4925,0.15,0,0,0.05,0,0.25,0,0.15,0.35,0,0.05,0,18
4926,0.15,0,0,0.05,0,0.316666667,0,0.05,0.3,0,0.05,0.083333333,4
4927,0.15,0,0,0.15,0,0.075,0,0.3,0.325,0,0,0,13
4928,0.15,0,0,0.425,0.025,0.05,0,0.025,0.325,0,0,0,18
4929,0.15,0,0.05,0,0.025,0.225,0,0.175,0,0.225,0,0.15,1
4930,0.15,0,0.075,0,0,0.3875,0,0.025,0,0,0.3625,0,6
4931,0.15,0,0.1,0,0.1,0.15,0,0.5,0,0,0,0,1
4932,0.15,0,0.1,0,0.125,0.2,0,0.2,0,0.225,0,0,15
4933,0.15,0,0.1,0,0.325,0,0,0.125,0,0.125,0,0.175,22
4934,0.15,0,0.1,0,0.325,0,0,0.125,0,0.15,0,0.15,22
4935,0.15,0,0.25,0,0.05,0.175,0,0.1,0,0.075,0.2,0,15
4936,0.15,0,0.3,0,0.05,0,0.1,0.1,0,0.25,0,0.05,8
4937,0.15,0,0.3,0,0.2,0,0,0,0,0.35,0,0,22
4938,0.15,0.05,0,0,0,0.15,0,0.3,0,0.3,0.05,0,6
4939,0.15,0.116666667,0.066666667,0.066666667,0.066666667,0.066666667,0.033333333,0.033333333,0.083333333,0,0.2,0.116666667,15
4940,0.151515152,0,0,0.181818182,0,0.212121212,0,0.090909091,0.121212121,0,0.242424242,0,18
4941,0.151515152,0,0.181818182,0,0.090909091,0,0.181818182,0.090909091,0,0.272727273,0,0.03030303,8
4942,0.151515152,0,0.212121212,0,0.03030303,0.151515152,0,0.060606061,0,0.060606061,0.333333333,0,15
4943,0.152173913,0,0,0,0,0.565217391,0,0.173913043,0,0.108695652,0,0,1
4944,0.152173913,0,0,0,0.152173913,0,0,0,0,0.652173913,0,0.043478261,1
4945,0.152173913,0,0,0.239130435,0,0,0,0.02173913,0.326086957,0,0.260869565,0,4
4946,0.152173913,0,0.02173913,0,0.217391304,0,0,0.173913043,0,0.195652174,0,0.239130435,22
4947,0.152542373,0,0.084745763,0,0.169491525,0,0,0.203389831,0,0.203389831,0,0.186440678,22
4948,0.153846154,0,0,0,0.288461538,0,0,0,0,0.548076923,0,0.009615385,6
4949,0.153846154,0,0,0,0.32967033,0,0,0,0,0.505494505,0.010989011,0,6
4950,0.153846154,0,0,0.192307692,0,0.307692308,0,0.038461538,0.192307692,0,0.115384615,0,18
4951,0.153846154,0,0,0.282051282,0,0,0,0.230769231,0,0,0.333333333,0,18
4952,0.153846154,0,0.025641026,0.153846154,0,0.205128205,0,0.102564103,0.230769231,0,0.128205128,0,18
4953,0.153846154,0,0.051282051,0.153846154,0,0.076923077,0,0.307692308,0.256410256,0,0,0,13
4954,0.153846154,0,0.102564103,0,0,0.333333333,0,0.025641026,0.179487179,0,0.205128205,0,13
4955,0.153846154,0,0.102564103,0,0.333333333,0,0,0.102564103,0,0.128205128,0,0.179487179,22
4956,0.153846154,0,0.115384615,0,0.153846154,0.038461538,0,0,0.153846154,0.269230769,0,0.115384615,22
